Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status,Tier,Priority
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM009,Certified Creative Journaling Healing Therapist™,creative-journaling-healing-therapist,mm009-pro-advanced,mm009-pro-master,mm009-pro-practice,creative_journaling_healing_therapist_purchased,mm009_pro_accelerator_purchased,creative-journaling-healing-therapist-certification,mm009-pro-accelerator,creative-journaling-healing-therapist-certification,checkout-creative-journaling-healing-therapist,oto-mm009-pro-accelerator,thank-you-creative-journaling-healing-therapist,97,397,NOT LAUNCHED,CATALOG,278
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM010,Certified Dance Therapy Foundations Therapist™,dance-therapy-foundations-therapist,mm010-pro-advanced,mm010-pro-master,mm010-pro-practice,dance_therapy_foundations_therapist_purchased,mm010_pro_accelerator_purchased,dance-therapy-foundations-therapist-certification,mm010-pro-accelerator,dance-therapy-foundations-therapist-certification,checkout-dance-therapy-foundations-therapist,oto-mm010-pro-accelerator,thank-you-dance-therapy-foundations-therapist,97,397,NOT LAUNCHED,CATALOG,279
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM011,Certified Drumming Circle Facilitator™,drumming-circle-facilitator,mm011-pro-advanced,mm011-pro-master,mm011-pro-practice,drumming_circle_facilitator_purchased,mm011_pro_accelerator_purchased,drumming-circle-facilitator-certification,mm011-pro-accelerator,drumming-circle-facilitator-certification,checkout-drumming-circle-facilitator,oto-mm011-pro-accelerator,thank-you-drumming-circle-facilitator,97,397,NOT LAUNCHED,CATALOG,280
ALTERNATIVE & TRADITIONAL THERAPIES,Maya,MayaMindfulness,MM012,Certified Dry Brushing & Skin Detox Therapist™,dry-brushing-and-skin-detox-therapist,mm012-pro-advanced,mm012-pro-master,mm012-pro-practice,dry_brushing_and_skin_detox_therapist_purchased,mm012_pro_accelerator_purchased,dry-brushing-and-skin-detox-therapist-certification,mm012-pro-accelerator,dry-brushing-and-skin-detox-therapist-certification,checkout-dry-brushing-and-skin-detox-therapist,oto-mm012-pro-accelerator,thank-you-dry-brushing-and-skin-detox-therapist,97,397,NOT LAUNCHED,CATALOG,281
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM013,Certified EFT/Tapping Therapist™,efttapping-therapist,mm013-pro-advanced,mm013-pro-master,mm013-pro-practice,efttapping_therapist_purchased,mm013_pro_accelerator_purchased,efttapping-therapist-certification,mm013-pro-accelerator,efttapping-therapist-certification,checkout-efttapping-therapist,oto-mm013-pro-accelerator,thank-you-efttapping-therapist,97,397,GENERATE NOW,FRONTEND,28
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM014,Certified EMDR Foundations Therapist™,emdr-foundations-therapist,mm014-pro-advanced,mm014-pro-master,mm014-pro-practice,emdr_foundations_therapist_purchased,mm014_pro_accelerator_purchased,emdr-foundations-therapist-certification,mm014-pro-accelerator,emdr-foundations-therapist-certification,checkout-emdr-foundations-therapist,oto-mm014-pro-accelerator,thank-you-emdr-foundations-therapist,97,397,NOT LAUNCHED,CATALOG,282
ALTERNATIVE & TRADITIONAL THERAPIES,Maya,MayaMindfulness,MM015,Certified Float Therapy & Sensory Deprivation Therapist™,float-therapy-and-sensory-deprivation-therapist,mm015-pro-advanced,mm015-pro-master,mm015-pro-practice,float_therapy_and_sensory_deprivation_therapist_purchased,mm015_pro_accelerator_purchased,float-therapy-and-sensory-deprivation-therapist-certification,mm015-pro-accelerator,float-therapy-and-sensory-deprivation-therapist-certification,checkout-float-therapy-and-sensory-deprivation-therapist,oto-mm015-pro-accelerator,thank-you-float-therapy-and-sensory-deprivation-therapist,97,397,NOT LAUNCHED,CATALOG,283
ALTERNATIVE & TRADITIONAL THERAPIES,Maya,MayaMindfulness,MM016,Certified Flower Essences (Bach) Therapist™,flower-essences-bach-therapist,mm016-pro-advanced,mm016-pro-master,mm016-pro-practice,flower_essences_bach_therapist_purchased,mm016_pro_accelerator_purchased,flower-essences-bach-therapist-certification,mm016-pro-accelerator,flower-essences-bach-therapist-certification,checkout-flower-essences-bach-therapist,oto-mm016-pro-accelerator,thank-you-flower-essences-bach-therapist,97,397,NOT LAUNCHED,CATALOG,284
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM017,Certified Gong Therapy Facilitator™,gong-therapy-facilitator,mm017-pro-advanced,mm017-pro-master,mm017-pro-practice,gong_therapy_facilitator_purchased,mm017_pro_accelerator_purchased,gong-therapy-facilitator-certification,mm017-pro-accelerator,gong-therapy-facilitator-certification,checkout-gong-therapy-facilitator,oto-mm017-pro-accelerator,thank-you-gong-therapy-facilitator,97,397,NOT LAUNCHED,CATALOG,285
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM018,Certified Guided Imagery & Visualization Therapist™,guided-imagery-and-visualization-therapist,mm018-pro-advanced,mm018-pro-master,mm018-pro-practice,guided_imagery_and_visualization_therapist_purchased,mm018_pro_accelerator_purchased,guided-imagery-and-visualization-therapist-certification,mm018-pro-accelerator,guided-imagery-and-visualization-therapist-certification,checkout-guided-imagery-and-visualization-therapist,oto-mm018-pro-accelerator,thank-you-guided-imagery-and-visualization-therapist,97,397,NOT LAUNCHED,CATALOG,286
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM019,Certified Havening Therapist™,havening-therapist,mm019-pro-advanced,mm019-pro-master,mm019-pro-practice,havening_therapist_purchased,mm019_pro_accelerator_purchased,havening-therapist-certification,mm019-pro-accelerator,havening-therapist-certification,checkout-havening-therapist,oto-mm019-pro-accelerator,thank-you-havening-therapist,97,397,NOT LAUNCHED,CATALOG,287
ALTERNATIVE & TRADITIONAL THERAPIES,Maya,MayaMindfulness,MM020,Certified Homeopathy Foundations Therapist™,homeopathy-foundations-therapist,mm020-pro-advanced,mm020-pro-master,mm020-pro-practice,homeopathy_foundations_therapist_purchased,mm020_pro_accelerator_purchased,homeopathy-foundations-therapist-certification,mm020-pro-accelerator,homeopathy-foundations-therapist-certification,checkout-homeopathy-foundations-therapist,oto-mm020-pro-accelerator,thank-you-homeopathy-foundations-therapist,97,397,NOT LAUNCHED,CATALOG,288
YOGA & MOVEMENT,Maya,MayaMindfulness,MM021,Certified Hot Yoga & Bikram Therapist™,hot-yoga-and-bikram-therapist,mm021-pro-advanced,mm021-pro-master,mm021-pro-practice,hot_yoga_and_bikram_therapist_purchased,mm021_pro_accelerator_purchased,hot-yoga-and-bikram-therapist-certification,mm021-pro-accelerator,hot-yoga-and-bikram-therapist-certification,checkout-hot-yoga-and-bikram-therapist,oto-mm021-pro-accelerator,thank-you-hot-yoga-and-bikram-therapist,97,397,NOT LAUNCHED,CATALOG,289
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM022,Certified Hypnotherapy Therapist™,hypnotherapy-therapist,mm022-pro-advanced,mm022-pro-master,mm022-pro-practice,hypnotherapy_therapist_purchased,mm022_pro_accelerator_purchased,hypnotherapy-therapist-certification,mm022-pro-accelerator,hypnotherapy-therapist-certification,checkout-hypnotherapy-therapist,oto-mm022-pro-accelerator,thank-you-hypnotherapy-therapist,97,397,NOT LAUNCHED,CATALOG,290
THERAPY MODALITIES,Maya,MayaMindfulness,MM047,Certified Ikigai Life Purpose Coach™,ikigai-life-purpose-coach,mm047-pro-advanced,mm047-pro-master,mm047-pro-practice,ikigai_life_purpose_coach_purchased,mm047_pro_accelerator_purchased,ikigai-life-purpose-coach-certification,mm047-pro-accelerator,ikigai-life-purpose-coach-certification,checkout-ikigai-life-purpose-coach,oto-mm047-pro-accelerator,thank-you-ikigai-life-purpose-coach,97,397,WEEK 4,QUICKWIN,79
ALTERNATIVE & TRADITIONAL THERAPIES,Maya,MayaMindfulness,MM023,Certified Iridology Therapist™,iridology-therapist,mm023-pro-advanced,mm023-pro-master,mm023-pro-practice,iridology_therapist_purchased,mm023_pro_accelerator_purchased,iridology-therapist-certification,mm023-pro-accelerator,iridology-therapist-certification,checkout-iridology-therapist,oto-mm023-pro-accelerator,thank-you-iridology-therapist,97,397,NOT LAUNCHED,CATALOG,291
YOGA & MOVEMENT,Maya,MayaMindfulness,MM024,Certified Kids Yoga Therapist™,kids-yoga-therapist,mm024-pro-advanced,mm024-pro-master,mm024-pro-practice,kids_yoga_therapist_purchased,mm024_pro_accelerator_purchased,kids-yoga-therapist-certification,mm024-pro-accelerator,kids-yoga-therapist-certification,checkout-kids-yoga-therapist,oto-mm024-pro-accelerator,thank-you-kids-yoga-therapist,97,397,NOT LAUNCHED,CATALOG,292
YOGA & MOVEMENT,Maya,MayaMindfulness,MM025,Certified Kundalini Yoga Foundations Therapist™,kundalini-yoga-foundations-therapist,mm025-pro-advanced,mm025-pro-master,mm025-pro-practice,kundalini_yoga_foundations_therapist_purchased,mm025_pro_accelerator_purchased,kundalini-yoga-foundations-therapist-certification,mm025-pro-accelerator,kundalini-yoga-foundations-therapist-certification,checkout-kundalini-yoga-foundations-therapist,oto-mm025-pro-accelerator,thank-you-kundalini-yoga-foundations-therapist,97,397,NOT LAUNCHED,CATALOG,293
ALTERNATIVE & TRADITIONAL THERAPIES,Maya,MayaMindfulness,MM026,Certified Magnetic Therapy & PEMF Therapist™,magnetic-therapy-and-pemf-therapist,mm026-pro-advanced,mm026-pro-master,mm026-pro-practice,magnetic_therapy_and_pemf_therapist_purchased,mm026_pro_accelerator_purchased,magnetic-therapy-and-pemf-therapist-certification,mm026-pro-accelerator,magnetic-therapy-and-pemf-therapist-certification,checkout-magnetic-therapy-and-pemf-therapist,oto-mm026-pro-accelerator,thank-you-magnetic-therapy-and-pemf-therapist,97,397,NOT LAUNCHED,CATALOG,294
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM027,Certified Music Healing Therapist™,music-healing-therapist,mm027-pro-advanced,mm027-pro-master,mm027-pro-practice,music_healing_therapist_purchased,mm027_pro_accelerator_purchased,music-healing-therapist-certification,mm027-pro-accelerator,music-healing-therapist-certification,checkout-music-healing-therapist,oto-mm027-pro-accelerator,thank-you-music-healing-therapist,97,397,NOT LAUNCHED,CATALOG,295
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM028,Certified NLP (Neuro-Linguistic Programming) Therapist™,nlp-neuro-linguistic-programming-therapist,mm028-pro-advanced,mm028-pro-master,mm028-pro-practice,nlp_neuro_linguistic_programming_therapist_purchased,mm028_pro_accelerator_purchased,nlp-neuro-linguistic-programming-therapist-certification,mm028-pro-accelerator,nlp-neuro-linguistic-programming-therapist-certification,checkout-nlp-neuro-linguistic-programming-therapist,oto-mm028-pro-accelerator,thank-you-nlp-neuro-linguistic-programming-therapist,97,397,NOT LAUNCHED,CATALOG,296
ALTERNATIVE & TRADITIONAL THERAPIES,Maya,MayaMindfulness,MM029,Certified Naturopathy Foundations Therapist™,naturopathy-foundations-therapist,mm029-pro-advanced,mm029-pro-master,mm029-pro-practice,naturopathy_foundations_therapist_purchased,mm029_pro_accelerator_purchased,naturopathy-foundations-therapist-certification,mm029-pro-accelerator,naturopathy-foundations-therapist-certification,checkout-naturopathy-foundations-therapist,oto-mm029-pro-accelerator,thank-you-naturopathy-foundations-therapist,97,397,NOT LAUNCHED,CATALOG,297
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM030,Certified Play Therapy Foundations Therapist™,play-therapy-foundations-therapist,mm030-pro-advanced,mm030-pro-master,mm030-pro-practice,play_therapy_foundations_therapist_purchased,mm030_pro_accelerator_purchased,play-therapy-foundations-therapist-certification,mm030-pro-accelerator,play-therapy-foundations-therapist-certification,checkout-play-therapy-foundations-therapist,oto-mm030-pro-accelerator,thank-you-play-therapy-foundations-therapist,97,397,GENERATE NOW,FRONTEND,29
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM031,Certified Polyvagal-Based Coaching™,polyvagal-based-coaching,mm031-pro-advanced,mm031-pro-master,mm031-pro-practice,polyvagal_based_coaching_purchased,mm031_pro_accelerator_purchased,polyvagal-based-coaching-certification,mm031-pro-accelerator,polyvagal-based-coaching-certification,checkout-polyvagal-based-coaching,oto-mm031-pro-accelerator,thank-you-polyvagal-based-coaching,97,397,NOT LAUNCHED,CATALOG,299
YOGA & MOVEMENT,Maya,MayaMindfulness,MM032,Certified Prenatal Yoga Therapist™,prenatal-yoga-therapist,mm032-pro-advanced,mm032-pro-master,mm032-pro-practice,prenatal_yoga_therapist_purchased,mm032_pro_accelerator_purchased,prenatal-yoga-therapist-certification,mm032-pro-accelerator,prenatal-yoga-therapist-certification,checkout-prenatal-yoga-therapist,oto-mm032-pro-accelerator,thank-you-prenatal-yoga-therapist,97,397,NOT LAUNCHED,CATALOG,300
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM033,Certified Qigong & Energy Movement Therapist™,qigong-and-energy-movement-therapist,mm033-pro-advanced,mm033-pro-master,mm033-pro-practice,qigong_and_energy_movement_therapist_purchased,mm033_pro_accelerator_purchased,qigong-and-energy-movement-therapist-certification,mm033-pro-accelerator,qigong-and-energy-movement-therapist-certification,checkout-qigong-and-energy-movement-therapist,oto-mm033-pro-accelerator,thank-you-qigong-and-energy-movement-therapist,97,397,GENERATE NOW,FRONTEND,30
YOGA & MOVEMENT,Maya,MayaMindfulness,MM034,Certified Restorative Yoga Therapist™,restorative-yoga-therapist,mm034-pro-advanced,mm034-pro-master,mm034-pro-practice,restorative_yoga_therapist_purchased,mm034_pro_accelerator_purchased,restorative-yoga-therapist-certification,mm034-pro-accelerator,restorative-yoga-therapist-certification,checkout-restorative-yoga-therapist,oto-mm034-pro-accelerator,thank-you-restorative-yoga-therapist,97,397,NOT LAUNCHED,CATALOG,301
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM035,Certified Singing Bowl Practitioner™,singing-bowl-practitioner,mm035-pro-advanced,mm035-pro-master,mm035-pro-practice,singing_bowl_practitioner_purchased,mm035_pro_accelerator_purchased,singing-bowl-practitioner-certification,mm035-pro-accelerator,singing-bowl-practitioner-certification,checkout-singing-bowl-practitioner,oto-mm035-pro-accelerator,thank-you-singing-bowl-practitioner,97,397,NOT LAUNCHED,CATALOG,302
"ART, MUSIC, SOUND & EXPRESSIVE THERAPIES",Maya,MayaMindfulness,MM036,Certified Sound Bath Facilitator™,sound-bath-facilitator,mm036-pro-advanced,mm036-pro-master,mm036-pro-practice,sound_bath_facilitator_purchased,mm036_pro_accelerator_purchased,sound-bath-facilitator-certification,mm036-pro-accelerator,sound-bath-facilitator-certification,checkout-sound-bath-facilitator,oto-mm036-pro-accelerator,thank-you-sound-bath-facilitator,97,397,GENERATE NOW,FRONTEND,31
THERAPY MODALITIES,Maya,MayaMindfulness,MM046,Certified Systemic Family Constellations Therapist™,systemic-family-constellations-therapist,mm046-pro-advanced,mm046-pro-master,mm046-pro-practice,systemic_family_constellations_therapist_purchased,mm046_pro_accelerator_purchased,systemic-family-constellations-therapist-certification,mm046-pro-accelerator,systemic-family-constellations-therapist-certification,checkout-systemic-family-constellations-therapist,oto-mm046-pro-accelerator,thank-you-systemic-family-constellations-therapist,97,397,GENERATE NOW,FRONTEND,32
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM037,Certified TRE (Trauma Release Exercises) Therapist™,tre-trauma-release-exercises-therapist,mm037-pro-advanced,mm037-pro-master,mm037-pro-practice,tre_trauma_release_exercises_therapist_purchased,mm037_pro_accelerator_purchased,tre-trauma-release-exercises-therapist-certification,mm037-pro-accelerator,tre-trauma-release-exercises-therapist-certification,checkout-tre-trauma-release-exercises-therapist,oto-mm037-pro-accelerator,thank-you-tre-trauma-release-exercises-therapist,97,397,GENERATE NOW,FRONTEND,33
MIND-BODY MODALITIES,Maya,MayaMindfulness,MM038,Certified Timeline Therapy Therapist™,timeline-therapy-therapist,mm038-pro-advanced,mm038-pro-master,mm038-pro-practice,timeline_therapy_therapist_purchased,mm038_pro_accelerator_purchased,timeline-therapy-therapist-certification,mm038-pro-accelerator,timeline-therapy-therapist-certification,checkout-timeline-therapy-therapist,oto-mm038-pro-accelerator,thank-you-timeline-therapy-therapist,97,397,NOT LAUNCHED,CATALOG,305
YOGA & MOVEMENT,Maya,MayaMindfulness,MM039,Certified Trauma-Informed Yoga Therapist™,trauma-informed-yoga-therapist,mm039-pro-advanced,mm039-pro-master,mm039-pro-practice,trauma_informed_yoga_therapist_purchased,mm039_pro_accelerator_purchased,trauma-informed-yoga-therapist-certification,mm039-pro-accelerator,trauma-informed-yoga-therapist-certification,checkout-trauma-informed-yoga-therapist,oto-mm039-pro-accelerator,thank-you-trauma-informed-yoga-therapist,97,397,NOT LAUNCHED,CATALOG,306
