Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status
SENIOR & END-OF-LIFE,Olivia,OliviaGriefEndoflife,S&392,Certified Caregiver Support Specialist™,caregiver-support,s&392-pro-advanced,s&392-pro-master,s&392-pro-practice,caregiver_support_purchased,s&392_pro_accelerator_purchased,caregiver-support-certification,s&392-pro-accelerator,caregiver-support-certification,checkout-caregiver-support,oto-s&392-pro-accelerator,thank-you-caregiver-support,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&433,Certified Children's Grief Specialist™,childrens-grief,g&433-pro-advanced,g&433-pro-master,g&433-pro-practice,childrens_grief_purchased,g&433_pro_accelerator_purchased,childrens-grief-certification,g&433-pro-accelerator,childrens-grief-certification,checkout-childrens-grief,oto-g&433-pro-accelerator,thank-you-childrens-grief,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&431,Certified Complicated Grief Specialist™,complicated-grief,g&431-pro-advanced,g&431-pro-master,g&431-pro-practice,complicated_grief_purchased,g&431_pro_accelerator_purchased,complicated-grief-certification,g&431-pro-accelerator,complicated-grief-certification,checkout-complicated-grief,oto-g&431-pro-accelerator,thank-you-complicated-grief,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&435,Certified Death Doula Specialist™,death-doula,g&435-pro-advanced,g&435-pro-master,g&435-pro-practice,death_doula_purchased,g&435_pro_accelerator_purchased,death-doula-certification,g&435-pro-accelerator,death-doula-certification,checkout-death-doula,oto-g&435-pro-accelerator,thank-you-death-doula,97,397,NOT LAUNCHED
SENIOR & END-OF-LIFE,Olivia,OliviaGriefEndoflife,S&389,Certified Dementia & Memory Support Specialist™,dementia-memory-support,s&389-pro-advanced,s&389-pro-master,s&389-pro-practice,dementia_memory_support_purchased,s&389_pro_accelerator_purchased,dementia-memory-support-certification,s&389-pro-accelerator,dementia-memory-support-certification,checkout-dementia-memory-support,oto-s&389-pro-accelerator,thank-you-dementia-memory-support,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&429,Certified Divorce Grief Specialist™,divorce-grief,g&429-pro-advanced,g&429-pro-master,g&429-pro-practice,divorce_grief_purchased,g&429_pro_accelerator_purchased,divorce-grief-certification,g&429-pro-accelerator,divorce-grief-certification,checkout-divorce-grief,oto-g&429-pro-accelerator,thank-you-divorce-grief,97,397,NOT LAUNCHED
SENIOR & END-OF-LIFE,Olivia,OliviaGriefEndoflife,S&390,Certified End-of-Life Doula Specialist™,end-of-life-doula,s&390-pro-advanced,s&390-pro-master,s&390-pro-practice,end_of_life_doula_purchased,s&390_pro_accelerator_purchased,end-of-life-doula-certification,s&390-pro-accelerator,end-of-life-doula-certification,checkout-end-of-life-doula,oto-s&390-pro-accelerator,thank-you-end-of-life-doula,97,397,NOT LAUNCHED
SENIOR & END-OF-LIFE,Olivia,OliviaGriefEndoflife,S&391,Certified Grief & Loss Specialist™,grief-loss,s&391-pro-advanced,s&391-pro-master,s&391-pro-practice,grief_loss_purchased,s&391_pro_accelerator_purchased,grief-loss-certification,s&391-pro-accelerator,grief-loss-certification,checkout-grief-loss,oto-s&391-pro-accelerator,thank-you-grief-loss,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&432,Certified Grief Group Facilitator™,grief-group-facilitator,g&432-pro-advanced,g&432-pro-master,g&432-pro-practice,grief_group_facilitator_purchased,g&432_pro_accelerator_purchased,grief-group-facilitator-certification,g&432-pro-accelerator,grief-group-facilitator-certification,checkout-grief-group-facilitator,oto-g&432-pro-accelerator,thank-you-grief-group-facilitator,97,397,NOT LAUNCHED
SENIOR & END-OF-LIFE,Olivia,OliviaGriefEndoflife,S&395,Certified Hospice Support Specialist™,hospice-support,s&395-pro-advanced,s&395-pro-master,s&395-pro-practice,hospice_support_purchased,s&395_pro_accelerator_purchased,hospice-support-certification,s&395-pro-accelerator,hospice-support-certification,checkout-hospice-support,oto-s&395-pro-accelerator,thank-you-hospice-support,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&430,Certified Job Loss Grief Specialist™,job-loss-grief,g&430-pro-advanced,g&430-pro-master,g&430-pro-practice,job_loss_grief_purchased,g&430_pro_accelerator_purchased,job-loss-grief-certification,g&430-pro-accelerator,job-loss-grief-certification,checkout-job-loss-grief,oto-g&430-pro-accelerator,thank-you-job-loss-grief,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&434,Certified Men's Grief Specialist™,mens-grief,g&434-pro-advanced,g&434-pro-master,g&434-pro-practice,mens_grief_purchased,g&434_pro_accelerator_purchased,mens-grief-certification,g&434-pro-accelerator,mens-grief-certification,checkout-mens-grief,oto-g&434-pro-accelerator,thank-you-mens-grief,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&426,Certified Overdose Loss Specialist™,overdose-loss,g&426-pro-advanced,g&426-pro-master,g&426-pro-practice,overdose_loss_purchased,g&426_pro_accelerator_purchased,overdose-loss-certification,g&426-pro-accelerator,overdose-loss-certification,checkout-overdose-loss,oto-g&426-pro-accelerator,thank-you-overdose-loss,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&424,Certified Pregnancy Loss Specialist™,pregnancy-loss,g&424-pro-advanced,g&424-pro-master,g&424-pro-practice,pregnancy_loss_purchased,g&424_pro_accelerator_purchased,pregnancy-loss-certification,g&424-pro-accelerator,pregnancy-loss-certification,checkout-pregnancy-loss,oto-g&424-pro-accelerator,thank-you-pregnancy-loss,97,397,NOT LAUNCHED
SENIOR & END-OF-LIFE,Olivia,OliviaGriefEndoflife,S&388,Certified Senior Wellness Specialist™,senior-wellness,s&388-pro-advanced,s&388-pro-master,s&388-pro-practice,senior_wellness_purchased,s&388_pro_accelerator_purchased,senior-wellness-certification,s&388-pro-accelerator,senior-wellness-certification,checkout-senior-wellness,oto-s&388-pro-accelerator,thank-you-senior-wellness,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&423,Certified Sibling Loss Specialist™,sibling-loss,g&423-pro-advanced,g&423-pro-master,g&423-pro-practice,sibling_loss_purchased,g&423_pro_accelerator_purchased,sibling-loss-certification,g&423-pro-accelerator,sibling-loss-certification,checkout-sibling-loss,oto-g&423-pro-accelerator,thank-you-sibling-loss,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&425,Certified Suicide Loss Survivor Specialist™,suicide-loss-survivor,g&425-pro-advanced,g&425-pro-master,g&425-pro-practice,suicide_loss_survivor_purchased,g&425_pro_accelerator_purchased,suicide-loss-survivor-certification,g&425-pro-accelerator,suicide-loss-survivor-certification,checkout-suicide-loss-survivor,oto-g&425-pro-accelerator,thank-you-suicide-loss-survivor,97,397,NOT LAUNCHED
GRIEF & BEREAVEMENT,Olivia,OliviaGriefEndoflife,G&422,Certified Widow/Widower Specialist™,widowwidower,g&422-pro-advanced,g&422-pro-master,g&422-pro-practice,widowwidower_purchased,g&422_pro_accelerator_purchased,widowwidower-certification,g&422-pro-accelerator,widowwidower-certification,checkout-widowwidower,oto-g&422-pro-accelerator,thank-you-widowwidower,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Olivia,OliviaNarcTrauma,A&293,Certified Addiction Recovery Specialist™,addiction-recovery,a&293-pro-advanced,a&293-pro-master,a&293-pro-practice,addiction_recovery_purchased,a&293_pro_accelerator_purchased,addiction-recovery-certification,a&293-pro-accelerator,addiction-recovery-certification,checkout-addiction-recovery,oto-a&293-pro-accelerator,thank-you-addiction-recovery,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Olivia,OliviaNarcTrauma,A&294,Certified Alcohol-Free Living Specialist™,alcohol-free-living,a&294-pro-advanced,a&294-pro-master,a&294-pro-practice,alcohol_free_living_purchased,a&294_pro_accelerator_purchased,alcohol-free-living-certification,a&294-pro-accelerator,alcohol-free-living-certification,checkout-alcohol-free-living,oto-a&294-pro-accelerator,thank-you-alcohol-free-living,97,397,NOT LAUNCHED
ADDICTION RECOVERY,Olivia,OliviaNarcTrauma,AR001,Certified Alcohol-Free Living Specialist™,alcohol-free,,,,,,,,,,,,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA157,Certified Attachment Style Relationship Specialist™,attachment-style-relationship,na157-pro-advanced,na157-pro-master,na157-pro-practice,attachment_style_relationship_purchased,na157_pro_accelerator_purchased,attachment-style-relationship-certification,na157-pro-accelerator,attachment-style-relationship-certification,checkout-attachment-style-relationship,oto-na157-pro-accelerator,thank-you-attachment-style-relationship,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA159,Certified Betrayal Trauma Recovery Specialist™,betrayal-trauma-recovery,na159-pro-advanced,na159-pro-master,na159-pro-practice,betrayal_trauma_recovery_purchased,na159_pro_accelerator_purchased,betrayal-trauma-recovery-certification,na159-pro-accelerator,betrayal-trauma-recovery-certification,checkout-betrayal-trauma-recovery,oto-na159-pro-accelerator,thank-you-betrayal-trauma-recovery,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR004,Certified Birth Trauma Specialist™,birth-trauma,,,,,,,,,,,,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA154,Certified Codependency Recovery Specialist™,codependency-recovery,na154-pro-advanced,na154-pro-master,na154-pro-practice,codependency_recovery_purchased,na154_pro_accelerator_purchased,codependency-recovery-certification,na154-pro-accelerator,codependency-recovery-certification,checkout-codependency-recovery,oto-na154-pro-accelerator,thank-you-codependency-recovery,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA160,Certified Coercive Control Recovery Specialist™,coercive-control-recovery,na160-pro-advanced,na160-pro-master,na160-pro-practice,coercive_control_recovery_purchased,na160_pro_accelerator_purchased,coercive-control-recovery-certification,na160-pro-accelerator,coercive-control-recovery-certification,checkout-coercive-control-recovery,oto-na160-pro-accelerator,thank-you-coercive-control-recovery,97,397,NOT LAUNCHED
VETERANS & MILITARY,Olivia,OliviaNarcTrauma,V&465,Certified Combat PTSD Specialist™,combat-ptsd,v&465-pro-advanced,v&465-pro-master,v&465-pro-practice,combat_ptsd_purchased,v&465_pro_accelerator_purchased,combat-ptsd-certification,v&465-pro-accelerator,combat-ptsd-certification,checkout-combat-ptsd,oto-v&465-pro-accelerator,thank-you-combat-ptsd,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR001,Certified Complex PTSD Specialist™,complex-ptsd,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR011,Certified Covert Narcissism Specialist™,covert-narcissism,,,,,,,,,,,,97,397,NOT LAUNCHED
ADDICTION RECOVERY,Olivia,OliviaNarcTrauma,AR009,Certified Cross-Addiction Specialist™,cross-addiction,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR007,Certified Cult Recovery Specialist™,cult-recovery,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR002,Certified Developmental Trauma Specialist™,developmental-trauma,,,,,,,,,,,,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Olivia,OliviaNarcTrauma,A&298,Certified Digital & Screen Addiction Specialist™,digital-screen-addiction,a&298-pro-advanced,a&298-pro-master,a&298-pro-practice,digital_screen_addiction_purchased,a&298_pro_accelerator_purchased,digital-screen-addiction-certification,a&298-pro-accelerator,digital-screen-addiction-certification,checkout-digital-screen-addiction,oto-a&298-pro-accelerator,thank-you-digital-screen-addiction,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA156,Certified Divorce Healing & Rebuilding Specialist™,divorce-healing-rebuilding,na156-pro-advanced,na156-pro-master,na156-pro-practice,divorce_healing_rebuilding_purchased,na156_pro_accelerator_purchased,divorce-healing-rebuilding-certification,na156-pro-accelerator,divorce-healing-rebuilding-certification,checkout-divorce-healing-rebuilding,oto-na156-pro-accelerator,thank-you-divorce-healing-rebuilding,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA158,Certified Family Estrangement Recovery Specialist™,family-estrangement-recovery,na158-pro-advanced,na158-pro-master,na158-pro-practice,family_estrangement_recovery_purchased,na158_pro_accelerator_purchased,family-estrangement-recovery-certification,na158-pro-accelerator,family-estrangement-recovery-certification,checkout-family-estrangement-recovery,oto-na158-pro-accelerator,thank-you-family-estrangement-recovery,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR018,Certified Financial Abuse Recovery Specialist™,financial-abuse,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR010,Certified First Responder Trauma Specialist™,first-responder-trauma,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR012,Certified Flying Monkey Recognition Specialist™,flying-monkey,,,,,,,,,,,,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Olivia,OliviaNarcTrauma,A&297,Certified Food Addiction & Binge Eating Specialist™,food-addiction-binge-eating,a&297-pro-advanced,a&297-pro-master,a&297-pro-practice,food_addiction_binge_eating_purchased,a&297_pro_accelerator_purchased,food-addiction-binge-eating-certification,a&297-pro-accelerator,food-addiction-binge-eating-certification,checkout-food-addiction-binge-eating,oto-a&297-pro-accelerator,thank-you-food-addiction-binge-eating,97,397,NOT LAUNCHED
ADDICTION RECOVERY,Olivia,OliviaNarcTrauma,AR003,Certified Food Addiction Specialist™,food-addiction,,,,,,,,,,,,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Olivia,OliviaNarcTrauma,A&296,Certified Gambling Addiction Specialist™,gambling-addiction,a&296-pro-advanced,a&296-pro-master,a&296-pro-practice,gambling_addiction_purchased,a&296_pro_accelerator_purchased,gambling-addiction-certification,a&296-pro-accelerator,gambling-addiction-certification,checkout-gambling-addiction,oto-a&296-pro-accelerator,thank-you-gambling-addiction,97,397,NOT LAUNCHED
ADDICTION RECOVERY,Olivia,OliviaNarcTrauma,AR006,Certified Gaming Addiction Specialist™,gaming-addiction,,,,,,,,,,,,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA152,Certified Gaslighting & Manipulation Recovery Specialist™,gaslighting-manipulation-recovery,na152-pro-advanced,na152-pro-master,na152-pro-practice,gaslighting_manipulation_recovery_purchased,na152_pro_accelerator_purchased,gaslighting-manipulation-recovery-certification,na152-pro-accelerator,gaslighting-manipulation-recovery-certification,checkout-gaslighting-manipulation-recovery,oto-na152-pro-accelerator,thank-you-gaslighting-manipulation-recovery,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR008,Certified Generational Trauma Specialist™,generational-trauma,,,,,,,,,,,,97,397,NOT LAUNCHED
VETERANS & MILITARY,Olivia,OliviaNarcTrauma,V&467,Certified Gold Star Family Specialist™,gold-star-family,v&467-pro-advanced,v&467-pro-master,v&467-pro-practice,gold_star_family_purchased,v&467_pro_accelerator_purchased,gold-star-family-certification,v&467-pro-accelerator,gold-star-family-certification,checkout-gold-star-family,oto-v&467-pro-accelerator,thank-you-gold-star-family,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR013,Certified Grey Rock Method Specialist™,grey-rock,,,,,,,,,,,,97,397,NOT LAUNCHED
ADDICTION & RECOVERY,Olivia,OliviaNarcTrauma,A&301,Certified Harm Reduction Specialist™,harm-reduction,a&301-pro-advanced,a&301-pro-master,a&301-pro-practice,harm_reduction_purchased,a&301_pro_accelerator_purchased,harm-reduction-certification,a&301-pro-accelerator,harm-reduction-certification,checkout-harm-reduction,oto-a&301-pro-accelerator,thank-you-harm-reduction,97,397,NOT LAUNCHED
NARCISSISTIC ABUSE & RELATIONSHIP TRAUMA,Olivia,OliviaNarcTrauma,NA155,Certified Healing From Emotional Abuse Specialist™,healing-from-emotional-abuse,na155-pro-advanced,na155-pro-master,na155-pro-practice,healing_from_emotional_abuse_purchased,na155_pro_accelerator_purchased,healing-from-emotional-abuse-certification,na155-pro-accelerator,healing-from-emotional-abuse-certification,checkout-healing-from-emotional-abuse,oto-na155-pro-accelerator,thank-you-healing-from-emotional-abuse,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR020,Certified High-Conflict Divorce Specialist™,high-conflict-divorce,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR015,Certified Hoovering Prevention Specialist™,hoovering-prevention,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR021,Certified Inner Child Healing Therapist™,inner-child,,,,,,,,,,,,97,397,NOT LAUNCHED
ADDICTION RECOVERY,Olivia,OliviaNarcTrauma,AR008,Certified Love & Relationship Addiction Specialist™,love-addiction,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR017,Certified Love Bombing Recovery Specialist™,love-bombing,,,,,,,,,,,,97,397,NOT LAUNCHED
TRAUMA RECOVERY,Olivia,OliviaNarcTrauma,TR003,Certified Medical Trauma Specialist™,medical-trauma,,,,,,,,,,,,97,397,NOT LAUNCHED
VETERANS & MILITARY,Olivia,OliviaNarcTrauma,V&464,Certified Military Spouse Specialist™,military-spouse,v&464-pro-advanced,v&464-pro-master,v&464-pro-practice,military_spouse_purchased,v&464_pro_accelerator_purchased,military-spouse-certification,v&464-pro-accelerator,military-spouse-certification,checkout-military-spouse,oto-v&464-pro-accelerator,thank-you-military-spouse,97,397,NOT LAUNCHED
